away_score,home_score,away_team,home_team,match_date,match_id,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,isOwnGoal,team,player,event,outcome,period_value,period_name,qual_Longball,qual_Zone,qual_PassEndX,qual_PassEndY,qual_Length,qual_Angle,qual_ThrowIn,qual_HeadPass,qual_LayOff,qual_Chipped,qual_KeeperThrow,qual_OppositeRelatedEvent,qual_Offensive,qual_Defensive,qual_StandingSave,qual_MissHigh,qual_GoalKick,qual_Foul,qual_FreekickTaken,qual_Head,qual_BoxCentre,qual_SetPiece,qual_HighLeft,qual_GoalMouthY,qual_GoalMouthZ,qual_FirstTouch,qual_Cross,qual_LeftFoot,qual_RightFoot,qual_HighClaim,qual_IntentionalAssist,qual_ShotAssist,qual_KeyPass,qual_RegularPlay,qual_Assisted,qual_RelatedEventId,qual_Volley,qual_MissLeft,qual_CornerTaken,qual_FromCorner,qual_LowCentre,qual_Blocked,qual_BlockedX,qual_BlockedY,qual_OutfielderBlock,qual_OutOfBoxCentre,qual_IndividualPlay,qual_InvolvedPlayers,qual_PlayerPosition,qual_JerseyNumber,qual_TeamFormation,qual_TeamPlayerFormation,qual_CaptainPlayerId,qual_BigChanceCreated,qual_IntentionalGoalAssist,qual_SmallBoxCentre,qual_HighRight,qual_BigChance,qual_FastBreak,qual_BoxLeft,qual_LowLeft,qual_BlockedCross,qual_LeadingToAttempt,qual_MissRight,qual_LowRight,qual_OverRun,qual_ParriedSafe,qual_Feet,qual_KeeperSaveInSixYard,qual_KeeperSaveInTheBox,qual_LeadingToGoal,qual_OtherBodyPart,qual_SmallBoxRight,qual_SixYardBlock,qual_SmallBoxLeft,qual_Throughball,qual_PlayerCaughtOffside,qual_IndirectFreekickTaken,qual_FormationSlot,qual_DeepBoxRight,qual_BoxRight,qual_HighCentre,qual_OneOnOne,qual_Yellow,qual_OwnGoal
4,1,Norway,Iraq,2026-06-16,1976997,2944796901.0,439,49,29.0,334,62.5,100.0,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.01'}]","[91, 212, 35, 38, 216]",True,415341.0,57.6,91.3,,,,,,,,,,,Norway,David Møller Wolfe,Pass,Successful,1,FirstHalf,False,Left,57.6,91.3,8.0,4.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797795.0,409,49,32.0,2374,93.2,7.6,56,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '501'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,406536.0,,,,,,,,,,,,,Iraq,Hussein Ali,TakeOn,Unsuccessful,2,SecondHalf,False,Right,False,False,False,False,False,False,False,False,False,501,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797799.0,501,49,32.0,334,6.8,92.4,56,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '409'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,364336.0,,,,,,,,,,,,,Norway,Torbjørn Heggem,Tackle,Successful,2,SecondHalf,False,Back,False,False,False,False,False,False,False,False,False,409,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796903.0,440,49,33.0,334,57.6,91.3,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.45'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,321020.0,64.9,96.7,,,,,,,,,,,Norway,Sander Berge,Pass,Successful,1,FirstHalf,False,Left,64.9,96.7,8.5,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796905.0,441,49,34.0,334,64.9,96.7,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.98'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,415341.0,58.3,85.3,,,,,,,,,,,Norway,David Møller Wolfe,Pass,Successful,1,FirstHalf,False,Left,58.3,85.3,10.4,3.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796907.0,442,49,35.0,334,58.3,84.9,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.25'}]","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,321020.0,88.3,83.5,,,,,,,,,,,Norway,Sander Berge,Pass,Successful,1,FirstHalf,False,Left,88.3,83.5,31.5,6.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796911.0,443,49,38.0,334,85.9,89.7,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.73'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,247454.0,80.9,84.6,,,,,,,,,,,Norway,Martin Ødegaard,Pass,Successful,1,FirstHalf,False,Left,80.9,84.6,6.3,3.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796913.0,444,49,40.0,334,85.5,78.0,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '348'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,416030.0,,,,,,,,,,,,,Norway,Antonio Nusa,TakeOn,Unsuccessful,1,FirstHalf,False,Center,False,False,False,False,False,False,False,False,False,348,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796915.0,348,49,40.0,2374,14.5,22.0,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '444'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 143]",True,602850.0,,,,,,,,,,,,,Iraq,Zaid Ismael,Tackle,Successful,1,FirstHalf,False,Back,False,False,False,False,False,False,False,False,False,444,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796917.0,349,49,42.0,2374,13.6,27.7,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.23'}]","[91, 117, 30, 36, 38, 215, 218]",True,602850.0,21.0,27.1,,,,,,,,,,,Iraq,Zaid Ismael,Pass,Successful,1,FirstHalf,False,Back,21.0,27.1,7.8,6.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796921.0,350,49,43.0,2374,21.0,27.1,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.05'}]","[91, 117, 30, 36, 38, 215, 218]",True,455269.0,24.1,13.3,,,,,,,,,,,Iraq,Ibrahim Bayesh,Pass,Successful,1,FirstHalf,False,Back,24.1,13.3,9.9,5.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796925.0,351,49,45.0,2374,24.1,13.3,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.53'}]","[91, 118, 120, 128, 36, 37, 215, 218]",True,407877.0,26.1,15.1,,,,,,,,,,,Iraq,Amir Al Ammari,Pass,Unsuccessful,1,FirstHalf,True,Back,26.1,15.1,2.4,0.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796923.0,445,49,46.0,334,67.4,84.6,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,303544.0,,,,,,,,,,,,,Norway,Fredrik Aursnes,BallTouch,Successful,1,FirstHalf,False,Left,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796931.0,446,49,47.0,334,56.3,73.2,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.28'}]","[91, 120, 29, 139, 36, 37, 217, 218]",True,364336.0,68.1,78.4,,,,,,,,,,,Norway,Torbjørn Heggem,Pass,Unsuccessful,1,FirstHalf,False,Center,68.1,78.4,12.9,0.28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796927.0,352,49,48.0,2374,27.0,13.3,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,407877.0,,,,,,,,,,,,,Iraq,Amir Al Ammari,BallTouch,Successful,1,FirstHalf,False,Back,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796933.0,447,49,48.0,334,68.1,78.4,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '367'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[198, 199]",False,303544.0,,,,,,,,,,,,,Norway,Fredrik Aursnes,Aerial,Unsuccessful,1,FirstHalf,False,Center,False,False,False,False,False,False,False,False,False,367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796997.0,367,49,48.0,2374,31.9,21.6,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '447'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 200]",False,407877.0,,,,,,,,,,,,,Iraq,Amir Al Ammari,Aerial,Successful,1,FirstHalf,False,Back,False,False,False,False,False,False,False,False,False,447,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796935.0,353,49,49.0,2374,26.1,14.5,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.06'}]","[91, 117, 30, 36, 38, 216, 218]",True,602850.0,33.4,11.9,,,,,,,,,,,Iraq,Zaid Ismael,Pass,Successful,1,FirstHalf,False,Back,33.4,11.9,7.9,6.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797001.0,454,49,49.0,334,71.3,78.9,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,416030.0,,,,,,,,,,,,,Norway,Antonio Nusa,BallTouch,Unsuccessful,1,FirstHalf,False,Left,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797813.0,411,49,49.0,2374,88.6,0.0,56,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.15'}]","[91, 212, 35, 37, 217]",True,406536.0,81.1,17.0,,,,,,,,,,,Iraq,Hussein Ali,Pass,Successful,2,SecondHalf,False,Right,81.1,17.0,14.4,2.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796937.0,354,49,50.0,2374,33.4,11.6,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,455269.0,,,,,,,,,,,,,Iraq,Ibrahim Bayesh,BallRecovery,Successful,1,FirstHalf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796941.0,355,49,51.0,2374,33.9,8.6,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.12'}]","[91, 117, 30, 36, 37, 216, 218]",True,455269.0,41.6,10.0,,,,,,,,,,,Iraq,Ibrahim Bayesh,Pass,Successful,1,FirstHalf,False,Back,41.6,10.0,8.1,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797817.0,412,49,51.0,2374,81.3,17.0,56,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.47'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,295169.0,69.2,10.6,,,,,,,,,,,Iraq,Aymen Hussein,Pass,Successful,2,SecondHalf,False,Right,69.2,10.6,13.4,3.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944796943.0,356,49,52.0,2374,42.4,14.3,49,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.68'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,295169.0,52.0,26.4,,,,,,,,,,,Iraq,Aymen Hussein,Pass,Successful,1,FirstHalf,False,Center,52.0,26.4,13.0,0.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,Norway,Iraq,2026-06-16,1976997,2944797821.0,413,49,53.0,2374,69.2,10.6,56,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.74'}]","[91, 117, 30, 35, 37, 216, 218]",True,602850.0,44.6,26.8,,,,,,,,,,,Iraq,Zaid Ismael,Pass,Successful,2,SecondHalf,False,Back,44.6,26.8,28.1,2.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
